tunecache	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Fri May  9 21:48:22 2025

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
         2x2x2x8	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi48ELi1ELS4_2ELb0EsEEEEEE	GPU-offline,vol=64,stride=64,precision=2,geometry=8,Nc=48,vol=64,stride=64,precision=2,geometry=8,Nc=48,fine-grained,ghost	64	6	1	1	8	8	0	-1	-1	-1	-1	2.06537e-05	# 0.00 Gflop/s, 371.25 GB/s, tuning took 0.035818 seconds at Wed Apr  2 17:24:42 2025
 2x2x2x8,2x2x2x2	N4quda14RestrictLaunchIffsLi2ELi24ELi2ELi24EEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,vol=16,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1	32	1	1	16	1	12	0	8	-1	-1	-1	5.53345e-06	# 106.59 Gflop/s, 58.94 GB/s, tuning took 0.026927 seconds at Wed Apr  2 17:24:44 2025
 2x2x2x8,2x2x2x2	N4quda14RestrictLaunchIffsLi2ELi24ELi2ELi24EEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,vol=16,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=24	32	1	4	16	1	72	0	2	-1	-1	-1	4.8128e-05	# 294.13 Gflop/s, 162.64 GB/s, tuning took 0.013326 seconds at Wed Apr  2 17:24:44 2025
2x2x2x8,4x8x8x32	N4quda16ProlongateLaunchIfsLi4ELi3ELi2ELi24EEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1,to_non_rel	64	1	1	128	1	3	0	-1	-1	-1	-1	3.38603e-05	# 557.42 Gflop/s, 304.60 GB/s, tuning took 0.052020 seconds at Wed Apr  2 17:24:50 2025
2x2x2x8,8x8x8x32	N4quda16ProlongateLaunchIfsLi4ELi3ELi2ELi24EEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,n_rhs=1,to_non_rel	64	1	3	128	2	1	0	-1	-1	-1	-1	6.5792e-05	# 573.76 Gflop/s, 313.15 GB/s, tuning took 0.118616 seconds at Wed Apr  2 17:24:49 2025
2x2x2x8,8x8x8x32	N4quda16ProlongateLaunchIfsLi4ELi3ELi2ELi24EEE	GPU-offline,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,n_rhs=24	32	4	3	256	12	1	0	-1	-1	-1	-1	0.000501077	# 1808.04 Gflop/s, 986.81 GB/s, tuning took 2.954258 seconds at Wed Apr  2 17:24:48 2025
           36864	N4quda15TransformReduceINS_7maximumIfEENS_7complexIsEEjNS_8abs_max_IfsEENS_8identityEEE	,batch_size=2	1024	1	1	14	1	2	0	-1	-1	-1	-1	6.77583e-06	# 0.00 Gflop/s, 43.52 GB/s, tuning took 0.023570 seconds at Wed Apr  2 17:24:43 2025
          458752	N4quda15TransformReduceINS_7maximumIdEEKNS_7complexIdEEmNS_8abs_max_IddEENS_8identityEEE	,batch_size=1	256	1	1	56	1	1	0	-1	-1	-1	-1	3.08441e-05	# 0.00 Gflop/s, 237.97 GB/s, tuning took 0.179684 seconds at Wed Apr  2 16:47:07 2025
        4x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3	64	1	1	128	1	1	0	-1	-1	-1	-1	8.58585e-06	# 0.00 Gflop/s, 366.39 GB/s, tuning took 0.012795 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0ELb0EEENS2_IdLi4ELi3ELi2ELb0ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPfPKdEEEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3	320	1	1	26	1	1	0	-1	-1	-1	-1	6.26162e-06	# 0.00 Gflop/s, 376.79 GB/s, tuning took 0.014988 seconds at Wed Apr  2 17:24:49 2025
        4x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3	320	1	1	26	1	1	0	-1	-1	-1	-1	2.62282e-06	# 0.00 Gflop/s, 599.68 GB/s, tuning took 0.012943 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0ELb0EEENS2_IdLi4ELi3ELi2ELb0ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPsPKdEEEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3	32	1	1	256	1	1	0	-1	-1	-1	-1	5.94056e-06	# 0.00 Gflop/s, 336.47 GB/s, tuning took 0.016398 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0ELb0EEENS2_IfLi4ELi3ELi4ELb0ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPsPKfEEEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3	192	1	1	43	1	1	0	-1	-1	-1	-1	2.58935e-06	# 0.00 Gflop/s, 468.23 GB/s, tuning took 0.009349 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPsPKsEEEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3	96	1	1	86	1	1	0	-1	-1	-1	-1	2.44351e-06	# 0.00 Gflop/s, 348.67 GB/s, tuning took 0.013236 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	0.00018688	# 82.06 Gflop/s, 120.64 GB/s, tuning took 0.004159 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	0.000189237	# 83.12 Gflop/s, 119.13 GB/s, tuning took 0.004210 seconds at Wed Apr  2 16:47:09 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,comm=0000	64	1	1	128	1	1	25345	-1	-1	-1	-1	0.00018688	# 82.06 Gflop/s, 120.64 GB/s, tuning took 0.170197 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,comm=0000	32	1	1	256	1	1	20276	-1	-1	-1	-1	0.000189099	# 83.18 Gflop/s, 119.22 GB/s, tuning took 0.150886 seconds at Wed Apr  2 16:47:09 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,dagger,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	9.01973e-05	# 170.02 Gflop/s, 124.97 GB/s, tuning took 0.003110 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	0	0	0	-1	9.05493e-05	# 169.36 Gflop/s, 124.49 GB/s, tuning took 0.003125 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	0	0	0	-1	9.07636e-05	# 173.29 Gflop/s, 124.19 GB/s, tuning took 0.002950 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,dagger,n_rhs=1,n_rhs_tile=1,comm=0000	32	1	1	256	1	1	16897	-1	-1	-1	-1	9.02827e-05	# 169.86 Gflop/s, 124.85 GB/s, tuning took 0.092079 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,comm=0000	32	1	1	256	1	1	16897	-1	-1	-1	-1	9.04533e-05	# 169.54 Gflop/s, 124.62 GB/s, tuning took 0.163703 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,comm=0000	32	1	1	256	1	1	16897	-1	-1	-1	-1	9.08829e-05	# 173.06 Gflop/s, 124.03 GB/s, tuning took 0.090955 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,dagger,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	0	0	0	-1	1.41534e-05	# 1083.51 Gflop/s, 416.74 GB/s, tuning took 0.002112 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	0	0	0	-1	1.39109e-05	# 1102.41 Gflop/s, 424.00 GB/s, tuning took 0.002138 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	1.53935e-05	# 1021.77 Gflop/s, 383.17 GB/s, tuning took 0.002114 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,dagger,n_rhs=1,n_rhs_tile=1,comm=0000	112	1	1	74	1	1	0	-1	-1	-1	-1	1.41189e-05	# 1086.17 Gflop/s, 417.76 GB/s, tuning took 0.027006 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,comm=0000	96	1	1	86	1	1	9217	-1	-1	-1	-1	1.3824e-05	# 1109.33 Gflop/s, 426.67 GB/s, tuning took 0.098291 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,comm=0000	192	1	1	43	1	1	20276	-1	-1	-1	-1	1.54531e-05	# 1017.83 Gflop/s, 381.69 GB/s, tuning took 0.028522 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda4blas10CdotNormABIdfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	32	1	1	52	1	1	0	-1	-1	-1	-1	2.21639e-05	# 70.97 Gflop/s, 38.44 GB/s, tuning took 0.065487 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda4blas10CdotNormABIdfEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	128	1	1	28	1	1	0	-1	-1	-1	-1	2.13079e-05	# 73.82 Gflop/s, 73.82 GB/s, tuning took 0.062473 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas10caxpyNorm2IddEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	256	1	1	56	1	1	0	-1	-1	-1	-1	2.00229e-05	# 78.55 Gflop/s, 235.66 GB/s, tuning took 0.072290 seconds at Wed Apr  2 16:47:09 2025
        4x8x8x32	N4quda4blas10caxpyNorm2IdfEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	128	1	1	55	1	1	0	-1	-1	-1	-1	1.20265e-05	# 130.78 Gflop/s, 196.17 GB/s, tuning took 0.038423 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda4blas10multiaxpy_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,Nxz=1,Nyw=1	192	1	1	56	1	1	0	1	0	0	0	3.97052e-06	# 99.03 Gflop/s, 503.42 GB/s, tuning took 0.037973 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	64	1	1	50	1	1	0	-1	-1	-1	-1	1.38973e-05	# 56.59 Gflop/s, 91.96 GB/s, tuning took 0.032719 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,Nxz=1,Nyw=1	160	1	1	56	1	1	0	1	0	0	0	9.72404e-06	# 80.87 Gflop/s, 404.37 GB/s, tuning took 0.011199 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,Nxz=4,Nyw=1	320	1	1	56	1	1	0	1	0	0	0	3.1072e-05	# 101.24 Gflop/s, 202.48 GB/s, tuning took 0.014413 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,Nxz=8,Nyw=1	192	1	1	56	1	1	0	1	0	0	0	1.5131e-05	# 415.80 Gflop/s, 329.17 GB/s, tuning took 0.011918 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas12TileSizeTuneINS0_9multiCdotES2_St7complexIdERKNS_10vector_refIKNS_16ColorSpinorFieldEEESA_SA_SA_EE	nested_policy,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n=8,m=9,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	8	9	0	0	0.000490144	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.025630 seconds at Wed Apr  2 17:24:57 2025
        4x8x8x32	N4quda4blas12TileSizeTuneINS0_9multiCdotES2_St7complexIdERKNS_10vector_refIKNS_16ColorSpinorFieldEEESA_SA_SA_EE	nested_policy,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n=9,m=8,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	8	8	0	0	0.000535211	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.022399 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas13TransposeTuneINS0_9multiCdotES2_St7complexIdERKNS_10vector_refIKNS_16ColorSpinorFieldEEESA_EE	policy,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n=8,m=9,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	0	0	0	0	0.0004912	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.007236 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas13cabxpyzaxnormIdfEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	128	1	1	55	1	1	0	-1	-1	-1	-1	1.21912e-05	# 161.27 Gflop/s, 258.03 GB/s, tuning took 0.039031 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas15tripleCGUpdate_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	160	1	1	56	1	1	0	-1	-1	-1	-1	6.04864e-06	# 195.03 Gflop/s, 612.17 GB/s, tuning took 0.014770 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda4blas18tripleCGReduction_IdfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	32	1	1	53	1	1	0	-1	-1	-1	-1	2.26909e-05	# 51.99 Gflop/s, 56.32 GB/s, tuning took 0.066262 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda4blas23HeavyQuarkResidualNorm_IddEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	128	1	1	36	1	1	0	-1	-1	-1	-1	1.97565e-05	# 39.81 Gflop/s, 159.22 GB/s, tuning took 0.052994 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas23HeavyQuarkResidualNorm_IdfEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	64	1	1	50	1	1	0	-1	-1	-1	-1	1.92591e-05	# 40.83 Gflop/s, 81.67 GB/s, tuning took 0.056463 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda4blas31caxpbypzYmbwcDotProductUYNormY_IddEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	32	1	1	56	1	1	0	-1	-1	-1	-1	5.33625e-05	# 66.32 Gflop/s, 98.86 GB/s, tuning took 0.095744 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda4blas4CdotIdfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	32	1	1	52	1	1	0	-1	-1	-1	-1	1.79828e-05	# 43.73 Gflop/s, 47.38 GB/s, tuning took 0.050912 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda4blas4CdotIdfEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	128	1	1	28	1	1	0	-1	-1	-1	-1	1.65211e-05	# 47.60 Gflop/s, 95.20 GB/s, tuning took 0.049740 seconds at Wed Apr  2 17:24:49 2025
        4x8x8x32	N4quda4blas5Norm2IddEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	256	1	1	55	1	1	0	-1	-1	-1	-1	9.90269e-06	# 39.71 Gflop/s, 158.83 GB/s, tuning took 0.037028 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda4blas5Norm2IdfEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	256	1	1	28	1	1	0	-1	-1	-1	-1	1.17218e-05	# 33.55 Gflop/s, 67.09 GB/s, tuning took 0.046486 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda4blas6caxpy_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	384	1	1	56	1	1	0	-1	-1	-1	-1	3.19321e-06	# 246.28 Gflop/s, 400.21 GB/s, tuning took 0.009031 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda4blas6caxpy_IfEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	672	1	1	56	1	1	0	-1	-1	-1	-1	3.46906e-06	# 226.70 Gflop/s, 680.10 GB/s, tuning took 0.009488 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas7axpbyz_IdEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	768	1	1	56	1	1	0	-1	-1	-1	-1	1.23642e-05	# 47.70 Gflop/s, 381.63 GB/s, tuning took 0.011838 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda4blas7axpbyz_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	192	1	1	56	1	1	0	-1	-1	-1	-1	3.23918e-06	# 182.09 Gflop/s, 394.53 GB/s, tuning took 0.009278 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda4blas7axpbyz_IfEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	608	1	1	56	1	1	0	-1	-1	-1	-1	3.55683e-06	# 165.83 Gflop/s, 663.31 GB/s, tuning took 0.009669 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda4blas9axpyZpbx_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	320	1	1	56	1	1	0	-1	-1	-1	-1	4.45649e-06	# 176.47 Gflop/s, 639.70 GB/s, tuning took 0.010063 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda4blas9cxpaypbz_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	160	1	1	56	1	1	0	-1	-1	-1	-1	3.84364e-06	# 460.36 Gflop/s, 443.31 GB/s, tuning took 0.009369 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=1,Nyw=1,max_nyw_tile=8	32	1	1	54	1	1	0	-1	-1	-1	-1	1.68277e-05	# 46.73 Gflop/s, 50.63 GB/s, tuning took 0.049386 seconds at Wed Apr  2 17:24:50 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=1,Nyw=1,max_nyw_tile=8,norm	32	1	1	54	1	1	0	-1	-1	-1	-1	1.67413e-05	# 46.98 Gflop/s, 50.89 GB/s, tuning took 0.049514 seconds at Wed Apr  2 17:24:50 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=1,Nyw=2,max_nyw_tile=8	32	1	1	42	1	2	0	-1	-1	-1	-1	2.52752e-05	# 62.23 Gflop/s, 67.42 GB/s, tuning took 0.107221 seconds at Wed Apr  2 17:24:57 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=2,Nyw=1,max_nyw_tile=8	32	1	1	54	1	1	0	-1	-1	-1	-1	2.38149e-05	# 66.05 Gflop/s, 53.66 GB/s, tuning took 0.072180 seconds at Wed Apr  2 17:24:51 2025
